,시점,관측지점별,평균기온 (℃),평균최고기온 (℃),평균최저기온 (℃),최고기온 (℃),최저기온 (℃),합계강수량 (mm),평균지면온도 (℃),대분류
1600,2020,해남,13.4,18.8,8.3,34.2,-10.7,-,16.4,전라남도
1601,2020,고흥,13.6,19.0,8.7,34.2,-8.8,1520.2,16.5,전라남도
1602,2020,의령,13.9,20.7,8.3,36.5,-11.3,1747.5,16.3,경상남도
1603,2020,함양,13.0,19.7,7.5,36.3,-10.4,1910.6,14.1,경상남도
1604,2020,광양,15.0,20.0,11.0,35.7,-7.3,1821.0,16.6,전라남도
1605,2020,진도,14.2,18.5,10.1,33.0,-6.3,1515.5,16.8,전라남도
1606,2020,봉화,10.8,16.9,5.3,32.8,-17.7,1297.3,13.2,경상북도
1607,2020,영주,12.0,17.6,6.7,33.5,-14.3,1499.9,15.4,경상북도
1608,2020,문경,12.5,18.0,7.5,34.0,-13.3,1694.4,14.8,경상북도
1609,2020,청송,11.5,18.5,5.7,36.4,-16.3,1285.8,13.9,경상북도
1610,2020,영덕,13.5,18.7,9.1,35.4,-12.6,1308.8,16.3,경상북도
1611,2020,의성,12.3,19.5,6.1,35.9,-15.9,1128.9,15.3,경상북도
1612,2020,구미,13.9,19.6,9.0,35.1,-10.1,1469.5,16.5,경상북도
1613,2020,영천,13.3,19.3,7.9,35.6,-11.3,1234.5,15.6,경상북도
1614,2020,경주,13.9,19.9,8.7,36.9,-10.5,1371.6,15.8,경상북도
1615,2020,거창,12.5,19.1,6.8,36.2,-12.0,1726.7,14.7,경상남도
1616,2020,합천,13.5,20.0,8.1,35.6,-10.6,1733.5,16.3,경상남도
1617,2020,밀양,14.1,20.3,8.7,36.2,-9.9,1398.8,17.1,경상남도
1618,2020,산청,13.3,19.3,8.3,36.2,-9.5,2136.8,15.6,경상남도
1619,2020,거제,14.7,19.1,11.1,34.5,-5.9,2481.8,16.8,경상남도
1620,2020,남해,14.6,19.4,10.6,34.6,-7.4,2258.0,16.6,경상남도
1621,2021,속초,13.2,17.4,9.2,33.8,-16.1,1199.7,15.2,강원도
1622,2021,북춘천,11.6,18.0,6.1,36.6,-22.5,1065.2,14.1,강원도
1623,2021,철원,11.3,17.5,5.6,35.7,-22.4,1115.3,13.4,강원도
1624,2021,동두천,12.1,18.4,6.9,35.7,-20.2,1035.6,14.7,경기도
1625,2021,파주,11.5,17.9,6.1,35.1,-21.7,1037.9,13.8,경기도
1626,2021,대관령,7.9,13.3,2.9,30.6,-24.3,1027.3,10.3,강원도
1627,2021,춘천,12.4,18.4,7.3,36.6,-21.9,1045.9,14.0,강원도
1628,2021,백령도,12.5,15.8,9.7,31.7,-11.9,1119.8,14.5,인천광역시
1629,2021,북강릉,13.1,17.5,8.8,34.1,-16.9,1392.4,14.4,강원도
1630,2021,강릉,14.6,19.2,10.5,36.5,-15.1,1316.4,16.0,강원도
1631,2021,동해,13.5,17.6,9.7,32.2,-12.6,1244.6,15.9,강원도
1632,2021,서울,13.7,18.5,9.6,36.5,-18.6,1186.5,14.8,서울특별시
1633,2021,인천,13.4,17.1,10.0,34.5,-17.5,1071.8,14.5,인천광역시
1634,2021,원주,13.0,18.2,8.2,35.6,-18.4,1113.0,14.5,경상북도
1635,2021,울릉도,13.5,16.7,11.0,32.2,-9.0,1533.0,14.4,경상북도
1636,2021,수원,13.4,18.6,8.7,36.3,-18.6,1084.4,14.3,경기도
1637,2021,영월,12.1,18.5,6.9,36.6,-19.0,1106.4,14.0,강원도
1638,2021,충주,12.4,18.4,7.1,34.9,-19.6,1365.5,14.8,충청북도
1639,2021,서산,13.2,18.8,8.4,35.8,-19.7,1207.3,15.5,충청남도
1640,2021,울진,13.5,18.1,9.1,32.5,-16.1,1158.9,15.5,경상북도
1641,2021,청주,14.4,19.3,9.9,36.4,-16.3,1001.6,16.2,충청북도
1642,2021,대전,14.3,19.7,9.5,36.1,-17.5,1109.5,15.4,대전광역시
1643,2021,추풍령,12.3,17.7,7.2,33.7,-17.4,1129.1,14.4,충청북도
1644,2021,안동,12.7,18.7,7.5,36.0,-15.8,974.0,15.1,경상북도
1645,2021,상주,13.2,19.0,8.2,34.7,-16.3,1230.8,15.6,경상북도
1646,2021,포항,15.2,19.2,11.5,35.3,-12.6,1405.7,16.9,경상북도
1647,2021,군산,13.9,18.9,9.8,34.4,-16.8,1151.7,16.5,전라북도
1648,2021,대구,14.6,20.2,9.8,37.2,-13.6,910.0,16.4,대구광역시
1649,2021,전주,14.6,19.9,10.1,36.3,-16.5,1496.6,16.0,전라북도
1650,2021,울산,14.9,19.6,10.8,34.2,-12.2,1337.0,15.1,울산광역시
1651,2021,창원,14.9,19.9,10.8,35.5,-14.0,1710.6,15.7,경상남도
1652,2021,광주,15.1,20.3,10.8,35.1,-13.5,1303.8,17.2,광주광역시
1653,2021,부산,15.7,19.9,12.4,35.6,-12.2,1807.8,18.4,부산광역시
1654,2021,통영,15.6,20.1,11.9,36.2,-10.9,1800.1,18.2,경상남도
1655,2021,목포,15.1,18.9,11.8,33.6,-12.8,1101.0,16.5,전라남도
1656,2021,여수,15.7,19.2,12.7,34.1,-10.9,1571.2,17.3,전라남도
1657,2021,흑산도,15.3,18.7,12.8,32.8,-5.9,919.5,16.8,전라남도
1658,2021,완도,15.6,19.9,11.9,34.1,-10.2,1607.2,16.6,전라남도
1659,2021,고창,14.0,19.6,9.2,35.0,-17.0,1255.8,16.0,전라북도
1660,2021,순천,13.5,19.8,8.2,34.9,-16.2,1320.9,14.6,전라남도
1661,2021,홍성,13.3,18.7,8.3,34.8,-21.1,1242.8,15.7,충청남도
1662,2021,제주,17.5,21.0,14.6,34.2,-3.1,1627.7,18.7,제주도
1663,2021,고산,17.0,20.3,14.3,34.2,-2.8,1387.9,18.4,제주도
1664,2021,성산,16.7,20.4,13.3,32.2,-4.6,2086.3,17.5,제주도
1665,2021,서귀포,17.5,20.7,14.7,32.9,-3.4,2136.2,19.1,제주도
1666,2021,진주,14.1,20.5,8.5,37.5,-15.4,1395.0,16.1,경상남도
1667,2021,강화,12.3,17.3,7.6,34.8,-18.0,1013.6,14.5,인천광역시
1668,2021,양평,12.7,18.3,7.9,34.9,-20.3,1018.9,15.0,경기도
1669,2021,이천,12.7,18.8,7.3,36.0,-21.4,1076.6,14.6,경기도
1670,2021,인제,11.4,17.6,6.3,36.8,-19.9,923.0,14.3,강원도
1671,2021,홍천,11.8,18.2,6.5,36.9,-21.5,950.3,13.6,강원도
1672,2021,태백,9.5,14.9,4.8,32.5,-18.6,1207.4,10.7,강원도
1673,2021,정선,11.4,17.8,6.3,35.2,-18.9,1112.1,13.6,강원도
1674,2021,제천,11.2,17.4,5.6,34.0,-20.7,1162.2,13.6,충청북도
1675,2021,보은,12.1,18.4,6.7,34.2,-20.3,1097.7,14.6,충청북도
1676,2021,천안,12.5,18.5,7.2,34.6,-20.5,1058.9,14.6,충청남도
1677,2021,보령,13.8,18.5,9.6,34.5,-17.2,1107.9,15.9,충청남도
1678,2021,부여,13.3,19.5,8.1,34.9,-21.2,1123.4,15.9,충청남도
1679,2021,금산,12.9,19.2,7.5,35.1,-21.1,1290.1,15.3,충청남도
1680,2021,세종,13.5,18.9,8.8,34.8,-19.1,1104.6,16.2,세종특별자치시
1681,2021,부안,14.0,19.3,9.6,35.0,-18.6,1354.0,16.5,전라북도
1682,2021,임실,12.5,18.7,7.2,33.6,-22.8,1259.2,14.9,전라북도
1683,2021,정읍,13.8,19.2,9.1,34.8,-17.6,1354.6,16.3,전라북도
1684,2021,남원,13.4,19.6,8.3,34.8,-19.7,1136.8,15.3,전라북도
1685,2021,장수,11.6,17.9,6.0,33.1,-24.1,1345.2,13.9,전라북도
1686,2021,고창군,14.0,19.6,9.1,35.2,-18.1,1174.6,15.8,전라북도
1687,2021,영광,14.0,19.4,9.4,35.5,-17.4,1202.6,18.0,전라남도
1688,2021,김해,15.1,20.6,10.7,37.5,-13.9,1552.6,16.6,경상남도
1689,2021,순창,13.6,19.8,8.4,35.2,-21.5,1232.6,-,전라북도
1690,2021,북창원,15.8,21.3,11.3,37.4,-11.7,1555.8,16.1,경상남도
1691,2021,양산,15.4,21.1,10.7,37.8,-10.9,1708.2,16.3,경상남도
1692,2021,보성,15.0,20.5,10.0,35.1,-11.9,1708.3,15.7,전라남도
1693,2021,강진,14.8,20.5,10.0,35.2,-14.3,1494.8,16.1,전라남도
1694,2021,장흥,14.2,20.0,9.0,34.5,-15.3,1475.5,15.3,전라남도
1695,2021,해남,13.9,19.7,8.7,34.8,-17.1,1387.9,16.7,전라남도
1696,2021,고흥,14.3,19.9,9.4,34.6,-14.1,1339.8,17.5,전라남도
1697,2021,의령,14.3,21.4,8.4,38.3,-16.3,1205.5,16.3,경상남도
1698,2021,함양,13.3,20.1,7.7,36.2,-15.9,1014.9,15.0,경상남도
1699,2021,광양,15.5,20.6,11.3,36.5,-11.8,1423.0,16.9,전라남도
1700,2021,진도,-,-,-,33.3,-13.7,1549.1,-,전라남도
1701,2021,봉화,10.0,16.1,4.6,31.2,-19.2,1129.1,13.2,경상북도
1702,2021,영주,12.0,17.8,6.6,34.4,-17.0,1346.5,15.5,경상북도
1703,2021,문경,12.5,18.2,7.5,34.7,-16.7,1367.3,14.8,경상북도
1704,2021,청송,11.5,18.6,5.7,36.4,-17.7,987.7,14.1,경상북도
1705,2021,영덕,13.5,18.7,8.9,34.6,-14.6,1287.0,15.7,경상북도
1706,2021,의성,12.4,19.7,6.3,37.0,-21.6,961.7,15.2,경상북도
1707,2021,구미,13.9,20.0,8.9,35.6,-13.8,1098.0,16.5,경상북도
1708,2021,영천,13.3,19.4,7.9,36.4,-13.6,1094.2,15.3,경상북도
1709,2021,경주,13.9,20.0,8.6,36.6,-12.8,1112.1,15.3,경상북도
1710,2021,거창,12.8,19.6,7.0,35.4,-17.4,1080.2,15.0,경상남도
1711,2021,합천,13.9,20.4,8.5,36.6,-16.6,1146.4,16.8,경상남도
1712,2021,밀양,14.5,21.0,9.1,37.8,-14.2,1202.5,16.4,경상남도
1713,2021,산청,13.6,19.9,8.3,36.3,-14.5,1142.8,15.7,경상남도
1714,2021,거제,15.2,19.5,11.3,34.0,-9.9,2227.9,17.0,경상남도
1715,2021,남해,15.1,19.9,11.0,35.5,-11.5,1981.4,17.1,경상남도
